sentence	token	label
	Nyendo	B-LOC
	Mabaka	I-LOC
	has	O
	a	O
	heart	O
	problem	O
	and	O
	needs	O
	an	O
	operation	O
	in	O
	India	B-LOC
	received	O
	cash	O
	one	O
	million	O
	shilling	O
	from	O
	Mr.	B-ADLT
	Kabuyo	I-ADLT
	Steven	I-ADLT
	.	O
	But	O
	still	O
	support	O
	is	O
	seriously	O
	needed	O
	thus	O
	they	O
	are	O
	appealing	O
	to	O
	people	O
	to	O
	render	O
	support	O
	to	O
	them	O
	.	O
	Chavakali	B-ORG
	high	I-ORG
	school	I-ORG
	is	O
	known	O
	for	O
	its	O
	global	O
	education	O
	level	O
	in	O
	western	O
	region	O
	of	O
	country	O
	Kenya	B-LOC
	.	O
	The	O
	school	O
	started	O
	in	O
	year	O
	1956	O
	as	O
	a	O
	local	O
	school	O
	rised	O
	academically	O
	slowly	O
	by	O
	slowly	O
	up	O
	to	O
	where	O
	the	O
	school	O
	is	O
	now	O
	.	O
	All	O
	this	O
	could	O
	not	O
	have	O
	happened	O
	without	O
	:	O
	parents	O
	","	O
	teachers	O
	","	O
	students	O
	and	O
	other	O
	supportive	O
	staff	O
	which	O
	made	O
	Chavakali	B-ORG
	a	O
	conducive	O
	environment	O
	for	O
	learning	O
	process	O
	.	O
	The	O
	government	O
	has	O
	played	O
	a	O
	very	O
	big	O
	role	O
	by	O
	sending	O
	reputable	O
	teachers	O
	to	O
	the	O
	school	O
	.	O
	The	O
	school	O
	is	O
	known	O
	not	O
	only	O
	in	O
	academics	O
	but	O
	also	O
	in	O
	different	O
	fields	O
	of	O
	activities	O
	","	O
	among	O
	this	O
	is	O
	social	O
	choir	O
	drama	O
	and	O
	others	O
	.	O
	Via	O
	support	O
	from	O
	organizations	O
	well	O
	","	O
	Chavakali	B-ORG
	as	O
	a	O
	school	O
	shall	O
	be	O
	able	O
	to	O
	reach	O
	it	O
	pinnacle	O
	of	O
	education	O
	.	O
	Lastly	O
	education	O
	is	O
	the	O
	greatest	O
	weapon	O
	that	O
	a	O
	man	O
	can	O
	use	O
	to	O
	change	O
	the	O
	world	O
	and	O
	Chavakali	B-ORG
	high	I-ORG
	school	I-ORG
	is	O
	trying	O
	to	O
	get	O
	it	O
	out	O
	of	O
	available	O
	resources	O
	.	O
	To	O
	many	O
	people	O
	more	O
	so	O
	in	O
	Uganda	B-LOC
	the	O
	only	O
	source	O
	of	O
	income	O
	is	O
	getting	O
	unemployment	O
	in	O
	an	O
	organization	O
	something	O
	which	O
	is	O
	not	O
	possible	O
	to	O
	all	O
	.	O
	Madam	B-ADLT
	Milly	I-ADLT
	Matovu	I-ADLT
	is	O
	not	O
	of	O
	this	O
	status	O
	.	O
	Since	O
	was	O
	trained	O
	by	O
	Friends	B-ORG
	of	I-ORG
	Environment	I-ORG
	Organization	I-ORG
	(	I-ORG
	FEO	I-ORG
	)	I-ORG
	on	O
	how	O
	to	O
	make	O
	briquettes	O
	.	O
	She	O
	has	O
	also	O
	taught	O
	other	O
	community	O
	members	O
	making	O
	them	O
	able	O
	to	O
	earn	O
	a	O
	living	O
	instead	O
	of	O
	look	O
	for	O
	employment	O
	from	O
	organization	O
	.	O
	This	O
	is	O
	a	O
	family	O
	that	O
	had	O
	totally	O
	denied	O
	their	O
	child	O
	because	O
	of	O
	disability	O
	which	O
	comes	O
	unwillingly	O
	.	O
	Having	O
	under	O
	total	O
	unhappiness	O
	and	O
	suffering	O
	","	O
	a	O
	woman	O
	known	O
	only	O
	as	O
	Sharon	B-ADLT
	picked	O
	this	O
	child	O
	and	O
	took	O
	her	O
	at	O
	Mark	B-ORG
	VII	I-ORG
	Deaf	I-ORG
	Unit	I-ORG
	Bwanda	I-ORG
	for	O
	psychological	O
	","	O
	support	O
	and	O
	care	O
	.	O
	She	O
	now	O
	at	O
	least	O
	happy	O
	.	O
	In	O
	an	O
	attempt	O
	to	O
	save	O
	Mabira	B-LOC
	forest	I-LOC
	the	O
	Kabaka	O
	of	O
	Buganda	B-LOC
	","	O
	Ronald	B-ADLT
	Mutebi	I-ADLT
	II	I-ADLT
	offered	O
	free	O
	land	O
	in	O
	Mukono	B-LOC
	district	I-LOC
	for	O
	Mehta	B-ORG
	to	O
	grow	O
	sugar	O
	cane	O
	.	O
	The	O
	Kabaka	O
	offered	O
	the	O
	land	O
	as	O
	an	O
	alternative	O
	to	O
	the	O
	disputed	O
	7100	O
	hectares	O
	of	O
	the	O
	forest	O
	reserve	O
	that	O
	had	O
	been	O
	said	O
	by	O
	the	O
	president	O
	that	O
	should	O
	be	O
	given	O
	out	O
	.	O
	Something	O
	that	O
	would	O
	result	O
	into	O
	negative	O
	climatic	O
	changes	O
	to	O
	the	O
	country	O
	.	O
	Lack	O
	of	O
	democracy	O
	in	O
	Uganda	B-LOC
	has	O
	seen	O
	many	O
	people	O
	behind	O
	bars	O
	.	O
	Humanitarian	O
	Ugandans	O
	have	O
	rose	O
	up	O
	to	O
	depend	O
	such	O
	people	O
	in	O
	prisons	O
	but	O
	notably	O
	in	O
	Lubega	B-ADLT
	Ssegona	I-ADLT
	Merdad	I-ADLT
	who	O
	has	O
	acted	O
	as	O
	a	O
	lawyer	O
	for	O
	many	O
	people	O
	and	O
	many	O
	are	O
	out	O
	of	O
	prison	O
	with	O
	were	O
	no	O
	money	O
	to	O
	paid	O
	to	O
	them	O
	.	O
	I	O
	am	O
	Minyande	B-MINR
	Kevin	I-MINR
	","	O
	a	O
	boy	O
	of	O
	15	O
	yrs	O
	.	O
	In	O
	2009	O
	i	O
	was	O
	in	O
	class	O
	eight	O
	at	O
	Havuyiya	B-ORG
	primary	I-ORG
	school	I-ORG
	where	O
	i	O
	did	O
	my	O
	exams	O
	at	O
	the	O
	end	O
	of	O
	the	O
	year	O
	.	O
	I	O
	was	O
	called	O
	at	O
	Chavakali	B-ORG
	high	I-ORG
	school	I-ORG
	where	O
	i	O
	was	O
	unable	O
	to	O
	come	O
	because	O
	of	O
	fees	O
	.	O
	There	O
	existed	O
	an	O
	organization	O
	at	O
	Igugnga	B-LOC
	called	O
	Kihani	B-ORG
	of	I-ORG
	teachers	I-ORG
	.	O
	I	O
	sent	O
	a	O
	letter	O
	to	O
	the	O
	organization	O
	asking	O
	them	O
	to	O
	assist	O
	me	O
	possess	O
	money	O
	that	O
	would	O
	enable	O
	me	O
	to	O
	come	O
	to	O
	Chavakali	B-ORG
	high	I-ORG
	school	I-ORG
	.	O
	2	O
	weeks	O
	after	O
	i	O
	had	O
	written	O
	a	O
	letter	O
	i	O
	received	O
	another	O
	letter	O
	saying	O
	that	O
	they	O
	were	O
	in	O
	a	O
	position	O
	to	O
	assist	O
	me	O
	.	O
	They	O
	asked	O
	a	O
	date	O
	in	O
	which	O
	i	O
	was	O
	to	O
	come	O
	to	O
	school	O
	.	O
	I	O
	told	O
	them	O
	the	O
	day	O
	and	O
	they	O
	went	O
	and	O
	deposited	O
	my	O
	school	O
	fees	O
	at	O
	the	O
	bank	O
	for	O
	the	O
	whole	O
	year	O
	of	O
	2010th	O
	form	O
	one	O
	.	O
	Even	O
	now	O
	the	O
	organization	O
	is	O
	still	O
	paying	O
	school	O
	fees	O
	for	O
	me	O
	.	O
	The	O
	diocess	O
	organisation	O
	sponsored	O
	under	O
	catholoic	B-ORG
	church	I-ORG
	has	O
	contributed	O
	effecietly	O
	in	O
	charging	O
	people	O
	lices	O
	in	O
	homabay	B-LOC
	district	I-LOC
	.	O
	The	O
	organisation	O
	reached	O
	Homabay	B-LOC
	in	O
	about	O
	two	O
	years	O
	ago	O
	and	O
	is	O
	currently	O
	working	O
	in	O
	eradicating	O
	poverty	O
	that	O
	has	O
	been	O
	in	O
	the	O
	dictrict	O
	.	O
	The	O
	organisation	O
	first	O
	went	O
	to	O
	islands	O
	and	O
	areas	O
	surrounding	O
	lake	B-LOC
	victoria	I-LOC
	and	O
	saw	O
	that	O
	many	O
	of	O
	the	O
	people	O
	living	O
	their	O
	were	O
	not	O
	educated	O
	.	O
	They	O
	went	O
	on	O
	and	O
	saw	O
	that	O
	the	O
	only	O
	solution	O
	was	O
	to	O
	sponsor	O
	students	O
	to	O
	continue	O
	with	O
	other	O
	levels	O
	of	O
	education	O
	i.	O
	e	O
	by	O
	establishing	O
	polytechnics	O
	for	O
	standard	O
	eight	O
	leave	O
	outs	O
	and	O
	paying	O
	high	O
	school	O
	fees	O
	for	O
	pupils	O
	we	O
	successfully	O
	completed	O
	their	O
	standard	O
	eight	O
	.	O
	They	O
	then	O
	spread	O
	and	O
	went	O
	to	O
	other	O
	parts	O
	of	O
	Homabay	B-LOC
	district	I-LOC
	establishing	O
	health	O
	centres	O
	","	O
	Providing	O
	door	O
	to	O
	door	O
	V.	O
	C.	O
	T	O
	and	O
	even	O
	providing	O
	food	O
	for	O
	the	O
	old	O
	","	O
	needy	O
	and	O
	AIDS	O
	infectants	O
	.	O
	They	O
	saw	O
	that	O
	it	O
	was	O
	the	O
	only	O
	way	O
	to	O
	evadicate	O
	poverty	O
	in	O
	the	O
	district	O
	that	O
	lies	O
	near	O
	lake	B-LOC
	victoria	I-LOC
	.	O
	They	O
	through	O
	their	O
	programs	O
	have	O
	ensured	O
	that	O
	atleast	O
	everebody	O
	is	O
	educated	O
	.	O
	Though	O
	the	O
	child	O
	finally	O
	died	O
	but	O
	should	O
	not	O
	be	O
	escaped	O
	is	O
	the	O
	tremendous	O
	support	O
	rendered	O
	by	O
	Shamita	B-ADLT
	Namuyimba	I-ADLT
	-	O
	a	O
	Kampala	B-ORG
	socialist	O
	in	O
	Uganda	B-LOC
	.	O
	She	O
	gave	O
	proscoria	B-ORG
	Namusis	I-ORG
	20000	O
	dollars	O
	for	O
	operation	O
	.	O
	The	O
	girl	O
	's	O
	chic	O
	had	O
	become	O
	very	O
	big	O
	due	O
	to	O
	a	O
	tooth	O
	problem	O
	.	O
	The	O
	Kabaka	O
	of	O
	Uganda	B-LOC
	initiated	O
	programme	O
	known	O
	as	O
	Kabaka	B-ORG
	Education	I-ORG
	fund	I-ORG
	to	O
	help	O
	in	O
	education	O
	the	O
	needy	O
	children	O
	of	O
	Buganda	B-LOC
	more	O
	so	O
	the	O
	orphans	O
	.	O
	Ever	O
	since	O
	the	O
	initiation	O
	of	O
	this	O
	programmes	O
	","	O
	thousands	O
	of	O
	the	O
	needy	O
	children	O
	have	O
	benefited	O
	.	O
	St	B-ORG
	Johns	I-ORG
	secondary	I-ORG
	school	I-ORG
	muduma	O
	paid	O
	a	O
	visit	O
	to	O
	Mengo	B-LOC
	-	O
	the	O
	administrative	O
	centre	O
	of	O
	Buganda	B-LOC
	Kingdom	I-LOC
	and	O
	bought	O
	certificates	O
	worth	O
	seven	O
	hundred	O
	thousand	O
	shilling	O
	aimed	O
	at	O
	educating	O
	the	O
	needy	O
	children	O
	of	O
	Buganda	B-LOC
	who	O
	are	O
	benefactors	O
	of	O
	Kabaka	B-ORG
	education	I-ORG
	fund	I-ORG
	.	O
	Mill	B-ORG
	hill	I-ORG
	fathers	I-ORG
	","	O
	missionaries	O
	of	O
	Africa	B-LOC
	and	O
	Holy	B-ORG
	cross	I-ORG
	fathers	I-ORG
	established	O
	a	O
	sevenity	O
	centre	O
	where	O
	alcoholic	O
	and	O
	other	O
	drug	O
	abusers	O
	will	O
	be	O
	treated	O
	.	O
	This	O
	centre	O
	was	O
	established	O
	at	O
	Bwebajja	B-LOC
	along	O
	Ntebe	B-LOC
	road	I-LOC
	.	O
	On	O
	the	O
	opening	O
	day	O
	of	O
	this	O
	places	O
	","	O
	the	O
	vice	O
	president	O
	of	O
	Uganda	B-LOC
	and	O
	bishop	O
	Cyprian	B-ADLT
	Kizito	I-ADLT
	witnessed	O
	.	O
	Kate	B-ADLT
	Kibugi	I-ADLT
	a	O
	Kenyan	O
	limbo	O
	dancer	O
	has	O
	proved	O
	to	O
	many	O
	that	O
	dancing	O
	is	O
	a	O
	talent	O
	that	O
	everybody	O
	can	O
	have	O
	.	O
	This	O
	was	O
	after	O
	his	O
	industrious	O
	work	O
	that	O
	made	O
	him	O
	to	O
	visit	O
	Europe	B-LOC
	just	O
	to	O
	dance	O
	.	O
	While	O
	there	O
	","	O
	he	O
	proved	O
	to	O
	others	O
	that	O
	he	O
	is	O
	an	O
	industrious	O
	man	O
	and	O
	made	O
	it	O
	in	O
	life	O
	.	O
	He	O
	was	O
	recorded	O
	in	O
	the	O
	Guinness	B-ORG
	Book	I-ORG
	of	I-ORG
	Records	I-ORG
	.	O
	Upon	O
	his	O
	arrival	O
	back	O
	in	O
	Nairobi	B-LOC
	","	O
	many	O
	people	O
	were	O
	happy	O
	with	O
	him	O
	and	O
	would	O
	like	O
	just	O
	like	O
	him	O
	.	O
	Opening	O
	a	O
	small	O
	dance	O
	club	O
	was	O
	not	O
	a	O
	bad	O
	idea	O
	and	O
	he	O
	decided	O
	why	O
	not	O
	?	O
	Today	O
	","	O
	his	O
	club	O
	is	O
	doing	O
	well	O
	and	O
	is	O
	due	O
	to	O
	go	O
	to	O
	South	B-LOC
	Africa	I-LOC
	for	O
	a	O
	dancing	O
	competition	O
	.	O
	Parents	O
	to	O
	have	O
	positively	O
	responded	O
	to	O
	his	O
	taking	O
	their	O
	children	O
	for	O
	training	O
	.	O
	Most	O
	of	O
	his	O
	dancers	O
	are	O
	the	O
	economically	O
	disadvantaged	O
	are	O
	now	O
	doing	O
	well	O
	.	O
	In	O
	our	O
	community	O
	there	O
	was	O
	an	O
	organization	O
	known	O
	as	O
	TASO	B-ORG
	.	O
	This	O
	organization	O
	helped	O
	people	O
	living	O
	with	O
	HIV	O
	/	O
	AID	O
	this	O
	organization	O
	treated	O
	people	O
	living	O
	with	O
	Aids	O
	for	O
	free	O
	service	O
	and	O
	gave	O
	them	O
	some	O
	properties	O
	like	O
	jericans	O
	and	O
	t	O
	-	O
	shirts	O
	the	O
	show	O
	them	O
	that	O
	they	O
	are	O
	together	O
	with	O
	the	O
	organization	O
	of	O
	TASO	B-ORG
	which	O
	will	O
	help	O
	them	O
	to	O
	leave	O
	in	O
	a	O
	good	O
	life	O
	by	O
	being	O
	helped	O
	by	O
	the	O
	organization	O
	of	O
	TASO	B-ORG
	.	O
	American	B-ORG
	Health	I-ORG
	Foundation	I-ORG
	(	I-ORG
	AHF	I-ORG
	)	I-ORG
	given	O
	in	O
	medical	O
	support	O
	to	O
	over	O
	two	O
	thousand	O
	(	O
	2000	O
	)	O
	patient	O
	of	O
	HIV	O
	/	O
	AIDS	O
	on	O
	top	O
	of	O
	the	O
	above	O
	AHF	O
	visited	O
	different	O
	HIV	O
	/	O
	AIDS	O
	affected	O
	families	O
	whom	O
	they	O
	donated	O
	mosquito	O
	net	O
	","	O
	scholastic	O
	materials	O
	like	O
	school	O
	bags	O
	","	O
	books	O
	to	O
	the	O
	children	O
	in	O
	the	O
	families	O
	.	O
	Elizabeth	B-ORG
	Glaser	I-ORG
	pediatric	I-ORG
	AIDS	I-ORG
	Foundation	I-ORG
	that	O
	is	O
	trying	O
	to	O
	fight	O
	HIV	O
	transmission	O
	among	O
	children	O
	received	O
	funding	O
	from	O
	CIDA	B-ORG
	to	O
	assist	O
	them	O
	with	O
	the	O
	design	O
	implementation	O
	and	O
	monitoring	O
	and	O
	evaluation	O
	of	O
	the	O
	project	O
	as	O
	well	O
	as	O
	operational	O
	research	O
	activities	O
	in	O
	Uganda	B-LOC
	.	O
	Uganda	B-ORG
	AIDS	I-ORG
	control	O
	project	O
	in	O
	a	O
	bid	O
	to	O
	fight	O
	HIV	O
	/	O
	AIDS	O
	","	O
	TB	O
	and	O
	malaria	O
	donated	O
	9	O
	binocular	O
	microscopes	O
	and	O
	were	O
	distributed	O
	to	O
	Health	O
	centre	O
	iv	O
	and	O
	also	O
	two	O
	CD4	O
	count	O
	machines	O
	Mbarara	B-LOC
	district	I-LOC
	received	O
	this	O
	donation	O
	from	O
	Uganda	B-ORG
	AIDS	I-ORG
	control	O
	project	O
	.	O
	In	O
	Kenya	B-LOC
	at	O
	a	O
	city	O
	called	O
	Marsabit	B-LOC
	was	O
	struck	O
	with	O
	drought	O
	which	O
	made	O
	people	O
	from	O
	that	O
	region	O
	to	O
	suffer	O
	.	O
	Plants	O
	dried	O
	and	O
	animals	O
	died	O
	because	O
	of	O
	lack	O
	of	O
	food	O
	and	O
	water	O
	.	O
	People	O
	became	O
	thin	O
	and	O
	thinner	O
	until	O
	some	O
	died	O
	.	O
	When	O
	a	O
	news	O
	reporter	O
	of	O
	Kenya	B-ORG
	Broadcasting	I-ORG
	Co	I-ORG
	-	O
	operation	O
	knew	O
	this	O
	he	O
	spreaded	O
	the	O
	news	O
	all	O
	over	O
	the	O
	world	O
	and	O
	Nations	O
	.	O
	The	O
	government	O
	of	O
	Kenya	B-LOC
	with	O
	its	O
	citizens	O
	in	O
	relation	O
	to	O
	the	O
	united	B-ORG
	nations	I-ORG
	organizations	O
	brought	O
	food	O
	stuffs	O
	and	O
	other	O
	needs	O
	the	O
	victims	O
	could	O
	require	O
	ti	O
	save	O
	their	O
	lives	O
	.	O
	Many	O
	Kenyans	O
	sacrificed	O
	to	O
	bring	O
	water	O
	to	O
	the	O
	victims	O
	using	O
	their	O
	tankers	O
	and	O
	trucks	O
	.	O
	Heath	O
	organizations	O
	brought	O
	medicine	O
	in	O
	supplus	O
	for	O
	the	O
	victims	O
	who	O
	suffered	O
	defficeincy	O
	diseases	O
	like	O
	marasmus	O
	.	O
	Invironmental	O
	organization	O
	adviced	O
	people	O
	from	O
	that	O
	region	O
	to	O
	plant	O
	trees	O
	so	O
	that	O
	rain	O
	can	O
	be	O
	available	O
	through	O
	evaporation	O
	.	O
	Nakiyubo	B-ORG
	Parkyard	I-ORG
	traders	I-ORG
	when	O
	they	O
	faced	O
	a	O
	tragedy	O
	whereby	O
	almost	O
	all	O
	their	O
	property	O
	were	O
	set	O
	ablaze	O
	","	O
	Centenary	B-ORG
	bank	I-ORG
	intervened	O
	and	O
	donated	O
	to	O
	those	O
	traders	O
	ten	O
	million	O
	Uganda	B-LOC
	shillings	O
	non	O
	refundable	O
	to	O
	help	O
	them	O
	to	O
	restart	O
	business	O
	since	O
	it	O
	is	O
	where	O
	they	O
	earn	O
	a	O
	living	O
	.	O
	ICOBI	B-ORG
	is	O
	a	O
	non	O
	governmental	O
	organisation	O
	located	O
	in	O
	Mbarara	B-LOC
	Municipal	I-LOC
	Council	I-LOC
	that	O
	strives	O
	to	O
	sensitise	O
	the	O
	people	O
	of	O
	the	O
	area	O
	about	O
	how	O
	they	O
	can	O
	avoid	O
	catching	O
	HIV	O
	/	O
	AIDS	O
	.	O
	This	O
	is	O
	done	O
	through	O
	organising	O
	free	O
	youth	O
	seminars	O
	that	O
	aid	O
	the	O
	youths	O
	to	O
	wage	O
	war	O
	against	O
	the	O
	killer	O
	disease	O
	.	O
	The	O
	first	O
	lady	O
	of	O
	Rwanda	B-LOC
	participated	O
	in	O
	community	O
	service	O
	work	O
	similar	O
	to	O
	that	O
	of	O
	Rwanda	B-LOC
	(	O
	Umuganda	B-LOC
	)	O
	geared	O
	towards	O
	building	O
	a	O
	model	O
	primary	O
	school	O
	at	O
	Itojo	B-LOC
	in	O
	Ruhama	B-LOC
	aimed	O
	at	O
	educating	O
	the	O
	orphans	O
	","	O
	imaginary	O
	children	O
	among	O
	others	O
	.	O
	She	O
	donated	O
	cash	O
	worthy	O
	ten	O
	million	O
	Uganda	B-LOC
	shilling	O
	to	O
	this	O
	cause	O
	.	O
	This	O
	is	O
	an	O
	organisation	O
	known	O
	as	O
	Uganda	B-ORG
	care	I-ORG
	this	O
	organisation	O
	helps	O
	young	O
	and	O
	old	O
	people	O
	in	O
	their	O
	studies	O
	and	O
	blood	O
	test	O
	people	O
	gained	O
	in	O
	this	O
	organisation	O
	where	O
	they	O
	completed	O
	their	O
	studies	O
	and	O
	they	O
	knew	O
	how	O
	they	O
	stand	O
	in	O
	issue	O
	of	O
	Aids	O
	/	O
	HIV	O
	they	O
	get	O
	counciling	O
	from	O
	different	O
	people	O
	of	O
	Uganda	B-ORG
	care	I-ORG
	which	O
	helps	O
	them	O
	to	O
	know	O
	their	O
	HIV	O
	status	O
	and	O
	they	O
	know	O
	how	O
	the	O
	can	O
	leave	O
	with	O
	HIV	O
	/	O
	AIDS	O
	.	O
	stop-x	stop-x
		
	In	O
	2010	O
	the	O
	KFA	B-ORG
	(	I-ORG
	Kenya	I-ORG
	Football	I-ORG
	Association	I-ORG
	)	I-ORG
	managed	O
	to	O
	travel	O
	countrywide	O
	to	O
	schools	O
	of	O
	different	O
	kind	O
	.	O
	Their	O
	tour	O
	commenced	O
	on	O
	6th	O
	June	O
	to	O
	establishment	O
	of	O
	the	O
	organisation	O
	.	O
	Campaion	O
	rally	O
	to	O
	support	O
	football	O
	growth	O
	in	O
	Kenya	B-LOC
	was	O
	hosted	O
	by	O
	safaricom	B-ORG
	and	O
	Brookside	B-ORG
	campanies	I-ORG
	.	O
	It	O
	started	O
	in	O
	secondary	O
	schools	O
	where	O
	at	O
	least	O
	3boys	O
	talented	O
	in	O
	football	O
	would	O
	come	O
	our	O
	from	O
	each	O
	district	O
	.	O
	Fortynately	O
	two	O
	student	O
	from	O
	our	O
	school	O
	were	O
	among	O
	the	O
	chosen	O
	and	O
	attended	O
	the	O
	copa	B-ORG
	cocacola	I-ORG
	tournament	I-ORG
	at	O
	Bomas	B-LOC
	of	I-LOC
	Kenya	I-LOC
	.	O
	Due	O
	to	O
	our	O
	a	O
	friendly	O
	match	O
	with	O
	portugal	B-LOC
	before	O
	we	O
	were	O
	booked	O
	for	O
	tickets	O
	to	O
	south	B-LOC
	Africa	I-LOC
	to	O
	watch	O
	the	O
	world	O
	cup	O
	.	O
	I	O
	have	O
	a	O
	touching	O
	story	O
	about	O
	our	O
	country	O
	kenya	B-LOC
	.	O
	Our	O
	country	O
	kenya	B-LOC
	has	O
	been	O
	blessed	O
	by	O
	God	O
	in	O
	the	O
	following	O
	ways	O
	.	O
	1	O
	.	O
	We	O
	are	O
	freely	O
	to	O
	move	O
	from	O
	one	O
	place	O
	to	O
	another	O
	2	O
	.	O
	We	O
	have	O
	freedom	O
	to	O
	worship	O
	our	O
	living	O
	God	O
	.	O
	3	O
	.	O
	We	O
	have	O
	many	O
	friends	O
	from	O
	abroad	O
	that	O
	is	O
	from	O
	Britain	B-LOC
	","	O
	Europe	B-LOC
	","	O
	America	B-LOC
	and	O
	other	O
	continents	O
	.	O
	4	O
	.	O
	KENYA	B-LOC
	has	O
	many	O
	Europeans	O
	with	O
	their	O
	activities	O
	","	O
	thus	O
	enhance	O
	urbanisation	O
	.	O
	Our	O
	country	O
	has	O
	joined	O
	very	O
	many	O
	organisations	O
	which	O
	promote	O
	economy	O
	and	O
	people	O
	's	O
	lifestyle	O
	.	O
	Example	O
	in	O
	coastal	O
	Kenya	B-LOC
	in	O
	mombasa	B-LOC
	city	I-LOC
	the	O
	life	O
	there	O
	has	O
	been	O
	realy	O
	developed	O
	because	O
	of	O
	visitiors	O
	from	O
	outside	O
	world	O
	and	O
	our	O
	ability	O
	to	O
	do	O
	work	O
	in	O
	twenty	O
	four	O
	hour	O
	o'clock	O
	.	O
	The	O
	Non	O
	governmental	O
	organisations	O
	also	O
	has	O
	promoted	O
	the	O
	economy	O
	by	O
	giving	O
	people	O
	money	O
	to	O
	improve	O
	in	O
	their	O
	economy	O
	.	O
	FBW	B-LOC
	group	I-LOC
	one	O
	of	O
	the	O
	leading	O
	East	O
	african	O
	Construction	O
	companies	O
	freely	O
	constructed	O
	pit	O
	latrines	O
	to	O
	Ruhama	B-LOC
	public	I-LOC
	market	I-LOC
	","	O
	to	O
	Ngesa	B-ORG
	primary	I-ORG
	school	I-ORG
	and	O
	also	O
	two	O
	to	O
	Nabwendo	B-LOC
	and	O
	kitagata	B-LOC
	parishes	I-LOC
	.	O
	This	O
	was	O
	done	O
	as	O
	away	O
	of	O
	thanking	O
	its	O
	clients	O
	for	O
	giving	O
	them	O
	contracts	O
	.	O
	Rudatco	B-ORG
	units	O
	the	O
	people	O
	of	O
	mbarara	B-LOC
	municipality	I-LOC
	against	O
	HIV	O
	/	O
	AIDS	O
	spread	O
	.	O
	The	O
	organisation	O
	also	O
	advocates	O
	for	O
	the	O
	rights	O
	of	O
	HIV	O
	/	O
	AIDS	O
	.	O
	Because	O
	death	O
	is	O
	a	O
	sudden	O
	occurance	O
	","	O
	it	O
	thus	O
	happens	O
	when	O
	people	O
	are	O
	unaware	O
	Kazo	B-ORG
	Muno	I-ORG
	Mukabbi	I-ORG
	group	I-ORG
	thought	O
	of	O
	this	O
	in	O
	a	O
	broad	O
	perceptive	O
	by	O
	founding	O
	the	O
	group	O
	through	O
	they	O
	give	O
	out	O
	support	O
	to	O
	the	O
	people	O
	who	O
	have	O
	lost	O
	their	O
	relatives	O
	.	O
	For	O
	instance	O
	cash	O
	","	O
	lamps	O
	to	O
	be	O
	used	O
	at	O
	night	O
	among	O
	others	O
	.	O
	Important	O
	to	O
	note	O
	is	O
	that	O
	most	O
	people	O
	happen	O
	to	O
	be	O
	voiceless	O
	making	O
	them	O
	to	O
	be	O
	exploited	O
	.	O
	However	O
	Reverand	B-ADLT
	Nzirinye	I-ADLT
	has	O
	tried	O
	to	O
	be	O
	the	O
	voice	O
	for	O
	the	O
	voiceless	O
	people	O
	through	O
	agitating	O
	for	O
	their	O
	freedoms	O
	and	O
	fundamental	O
	human	O
	rights	O
	.	O
	For	O
	instance	O
	","	O
	he	O
	intervened	O
	in	O
	the	O
	case	O
	of	O
	land	O
	between	O
	Mr	B-ADLT
	Kayondo	I-ADLT
	and	O
	Madam	B-ADLT
	Jane	I-ADLT
	whose	O
	(	B-ADLT
	Jane	I-ADLT
	)	I-ADLT
	land	O
	was	O
	almost	O
	being	O
	grabbed	O
	by	O
	Mr	B-ADLT
	Kayondo	I-ADLT
	.	O
	The	O
	Kazi	B-ORG
	Mashani	I-ORG
	Development	I-ORG
	Project	I-ORG
	Helped	O
	much	O
	in	O
	my	O
	community	O
	.	O
	First	O
	of	O
	All	O
	they	O
	chose	O
	four	O
	schools	O
	i.	O
	eMutenyo	B-ORG
	","	O
	Nzoia	B-ORG
	","	O
	Mukasa	B-ORG
	and	O
	Lwandeti	B-ORG
	Primary	I-ORG
	schools	I-ORG
	where	O
	they	O
	built	O
	two	O
	latrines	O
	","	O
	one	O
	classroom	O
	and	O
	a	O
	tank	O
	in	O
	each	O
	of	O
	this	O
	school	O
	.	O
	They	O
	went	O
	further	O
	to	O
	the	O
	villages	O
	where	O
	they	O
	constructed	O
	several	O
	water	O
	springs	O
	.	O
